date,run_pipeline,Channel Name,sampleid,method,sub_method,condition,replicate,tissue,Lane,Index,project,project_orig,reference,chemistry,flowcell,seq_dir,min_umis,min_genes,percent_mito,cellbender_expected_cells,cellbender_total_droplets_included,focus,append,calc_signature_scores,introns,batch,sequencing_system,flowcell_type,workflow,fastq_workflow,notes
2024_04_12,FALSE,channel1,pool_417_432_3_FF06996847,rna,rna,nuclei,channel1,pbmc,*,SI_TT-XX,FINNGEN,FINNGEN,GRCh38-2020-A,ARC-v1,pool_417_432_3_FF06996847,gs://fc-secure-d4adbbf9-8265-4a5c-b14f-23a5f1b5c4f9/finngen_gex/cellbenderv3_FINNGEN/pool_417_432_3_FF06996847/pool_417_432_3_FF06996847/pool_417_432_3_FF06996847_out_FPR_0.01_filtered.h5,400,200,20,,,,,,TRUE,batch4,NovaseqX,10B,,bcl_convert,
2024_04_12,FALSE,channel1,pool_417_432_3_FF06996820,rna,rna,nuclei,channel1,pbmc,*,SI_TT-XX,FINNGEN,FINNGEN,GRCh38-2020-A,ARC-v1,pool_417_432_3_FF06996820,gs://fc-secure-d4adbbf9-8265-4a5c-b14f-23a5f1b5c4f9/finngen_gex/cellbenderv3_FINNGEN/pool_417_432_3_FF06996820/pool_417_432_3_FF06996820/pool_417_432_3_FF06996820_out_FPR_0.01_filtered.h5,400,200,20,,,,,,TRUE,batch4,NovaseqX,10B,,bcl_convert,
2024_04_12,FALSE,channel1,pool_417_432_3_FF06996726,rna,rna,nuclei,channel1,pbmc,*,SI_TT-XX,FINNGEN,FINNGEN,GRCh38-2020-A,ARC-v1,pool_417_432_3_FF06996726,gs://fc-secure-d4adbbf9-8265-4a5c-b14f-23a5f1b5c4f9/finngen_gex/cellbenderv3_FINNGEN/pool_417_432_3_FF06996726/pool_417_432_3_FF06996726/pool_417_432_3_FF06996726_out_FPR_0.01_filtered.h5,400,200,20,,,,,,TRUE,batch4,NovaseqX,10B,,bcl_convert,
2024_04_12,FALSE,channel1,pool_417_432_3_FF06997481,rna,rna,nuclei,channel1,pbmc,*,SI_TT-XX,FINNGEN,FINNGEN,GRCh38-2020-A,ARC-v1,pool_417_432_3_FF06997481,gs://fc-secure-d4adbbf9-8265-4a5c-b14f-23a5f1b5c4f9/finngen_gex/cellbenderv3_FINNGEN/pool_417_432_3_FF06997481/pool_417_432_3_FF06997481/pool_417_432_3_FF06997481_out_FPR_0.01_filtered.h5,400,200,20,,,,,,TRUE,batch4,NovaseqX,10B,,bcl_convert,
2024_04_12,FALSE,channel1,pool_417_432_3_FF06997390,rna,rna,nuclei,channel1,pbmc,*,SI_TT-XX,FINNGEN,FINNGEN,GRCh38-2020-A,ARC-v1,pool_417_432_3_FF06997390,gs://fc-secure-d4adbbf9-8265-4a5c-b14f-23a5f1b5c4f9/finngen_gex/cellbenderv3_FINNGEN/pool_417_432_3_FF06997390/pool_417_432_3_FF06997390/pool_417_432_3_FF06997390_out_FPR_0.01_filtered.h5,400,200,20,,,,,,TRUE,batch4,NovaseqX,10B,,bcl_convert,
2024_04_12,FALSE,channel1,pool_417_432_4_FF06996693,rna,rna,nuclei,channel1,pbmc,*,SI_TT-XX,FINNGEN,FINNGEN,GRCh38-2020-A,ARC-v1,pool_417_432_4_FF06996693,gs://fc-secure-d4adbbf9-8265-4a5c-b14f-23a5f1b5c4f9/finngen_gex/cellbenderv3_FINNGEN/pool_417_432_4_FF06996693/pool_417_432_4_FF06996693/pool_417_432_4_FF06996693_out_FPR_0.01_filtered.h5,400,200,20,,,,,,TRUE,batch4,NovaseqX,10B,,bcl_convert,
2024_04_12,FALSE,channel1,pool_417_432_4_FF06996664,rna,rna,nuclei,channel1,pbmc,*,SI_TT-XX,FINNGEN,FINNGEN,GRCh38-2020-A,ARC-v1,pool_417_432_4_FF06996664,gs://fc-secure-d4adbbf9-8265-4a5c-b14f-23a5f1b5c4f9/finngen_gex/cellbenderv3_FINNGEN/pool_417_432_4_FF06996664/pool_417_432_4_FF06996664/pool_417_432_4_FF06996664_out_FPR_0.01_filtered.h5,400,200,20,,,,,,TRUE,batch4,NovaseqX,10B,,bcl_convert,
2024_04_12,FALSE,channel1,pool_417_432_4_FF06997519,rna,rna,nuclei,channel1,pbmc,*,SI_TT-XX,FINNGEN,FINNGEN,GRCh38-2020-A,ARC-v1,pool_417_432_4_FF06997519,gs://fc-secure-d4adbbf9-8265-4a5c-b14f-23a5f1b5c4f9/finngen_gex/cellbenderv3_FINNGEN/pool_417_432_4_FF06997519/pool_417_432_4_FF06997519/pool_417_432_4_FF06997519_out_FPR_0.01_filtered.h5,400,200,20,,,,,,TRUE,batch4,NovaseqX,10B,,bcl_convert,
2024_04_12,FALSE,channel1,pool_417_432_4_FF06997419,rna,rna,nuclei,channel1,pbmc,*,SI_TT-XX,FINNGEN,FINNGEN,GRCh38-2020-A,ARC-v1,pool_417_432_4_FF06997419,gs://fc-secure-d4adbbf9-8265-4a5c-b14f-23a5f1b5c4f9/finngen_gex/cellbenderv3_FINNGEN/pool_417_432_4_FF06997419/pool_417_432_4_FF06997419/pool_417_432_4_FF06997419_out_FPR_0.01_filtered.h5,400,200,20,,,,,,TRUE,batch4,NovaseqX,10B,,bcl_convert,
2024_04_12,FALSE,channel1,pool_417_432_4_FF06996702,rna,rna,nuclei,channel1,pbmc,*,SI_TT-XX,FINNGEN,FINNGEN,GRCh38-2020-A,ARC-v1,pool_417_432_4_FF06996702,gs://fc-secure-d4adbbf9-8265-4a5c-b14f-23a5f1b5c4f9/finngen_gex/cellbenderv3_FINNGEN/pool_417_432_4_FF06996702/pool_417_432_4_FF06996702/pool_417_432_4_FF06996702_out_FPR_0.01_filtered.h5,400,200,20,,,,,,TRUE,batch4,NovaseqX,10B,,bcl_convert,
2024_04_12,FALSE,channel1,pool_417_432_4_FF06997533,rna,rna,nuclei,channel1,pbmc,*,SI_TT-XX,FINNGEN,FINNGEN,GRCh38-2020-A,ARC-v1,pool_417_432_4_FF06997533,gs://fc-secure-d4adbbf9-8265-4a5c-b14f-23a5f1b5c4f9/finngen_gex/cellbenderv3_FINNGEN/pool_417_432_4_FF06997533/pool_417_432_4_FF06997533/pool_417_432_4_FF06997533_out_FPR_0.01_filtered.h5,400,200,20,,,,,,TRUE,batch4,NovaseqX,10B,,bcl_convert,
2024_04_12,FALSE,channel1,pool_417_432_4_FF06996762,rna,rna,nuclei,channel1,pbmc,*,SI_TT-XX,FINNGEN,FINNGEN,GRCh38-2020-A,ARC-v1,pool_417_432_4_FF06996762,gs://fc-secure-d4adbbf9-8265-4a5c-b14f-23a5f1b5c4f9/finngen_gex/cellbenderv3_FINNGEN/pool_417_432_4_FF06996762/pool_417_432_4_FF06996762/pool_417_432_4_FF06996762_out_FPR_0.01_filtered.h5,400,200,20,,,,,,TRUE,batch4,NovaseqX,10B,,bcl_convert,
2024_04_12,FALSE,channel1,pool_417_432_4_FF06997466,rna,rna,nuclei,channel1,pbmc,*,SI_TT-XX,FINNGEN,FINNGEN,GRCh38-2020-A,ARC-v1,pool_417_432_4_FF06997466,gs://fc-secure-d4adbbf9-8265-4a5c-b14f-23a5f1b5c4f9/finngen_gex/cellbenderv3_FINNGEN/pool_417_432_4_FF06997466/pool_417_432_4_FF06997466/pool_417_432_4_FF06997466_out_FPR_0.01_filtered.h5,400,200,20,,,,,,TRUE,batch4,NovaseqX,10B,,bcl_convert,
2024_04_12,FALSE,channel1,pool_417_432_4_FF06996891,rna,rna,nuclei,channel1,pbmc,*,SI_TT-XX,FINNGEN,FINNGEN,GRCh38-2020-A,ARC-v1,pool_417_432_4_FF06996891,gs://fc-secure-d4adbbf9-8265-4a5c-b14f-23a5f1b5c4f9/finngen_gex/cellbenderv3_FINNGEN/pool_417_432_4_FF06996891/pool_417_432_4_FF06996891/pool_417_432_4_FF06996891_out_FPR_0.01_filtered.h5,400,200,20,,,,,,TRUE,batch4,NovaseqX,10B,,bcl_convert,
2024_04_12,FALSE,channel1,pool_417_432_4_FF06997616,rna,rna,nuclei,channel1,pbmc,*,SI_TT-XX,FINNGEN,FINNGEN,GRCh38-2020-A,ARC-v1,pool_417_432_4_FF06997616,gs://fc-secure-d4adbbf9-8265-4a5c-b14f-23a5f1b5c4f9/finngen_gex/cellbenderv3_FINNGEN/pool_417_432_4_FF06997616/pool_417_432_4_FF06997616/pool_417_432_4_FF06997616_out_FPR_0.01_filtered.h5,400,200,20,,,,,,TRUE,batch4,NovaseqX,10B,,bcl_convert,
2024_04_12,FALSE,channel1,pool_417_432_4_FF06996673,rna,rna,nuclei,channel1,pbmc,*,SI_TT-XX,FINNGEN,FINNGEN,GRCh38-2020-A,ARC-v1,pool_417_432_4_FF06996673,gs://fc-secure-d4adbbf9-8265-4a5c-b14f-23a5f1b5c4f9/finngen_gex/cellbenderv3_FINNGEN/pool_417_432_4_FF06996673/pool_417_432_4_FF06996673/pool_417_432_4_FF06996673_out_FPR_0.01_filtered.h5,400,200,20,,,,,,TRUE,batch4,NovaseqX,10B,,bcl_convert,
2024_04_12,FALSE,channel1,pool_417_432_4_FF06996847,rna,rna,nuclei,channel1,pbmc,*,SI_TT-XX,FINNGEN,FINNGEN,GRCh38-2020-A,ARC-v1,pool_417_432_4_FF06996847,gs://fc-secure-d4adbbf9-8265-4a5c-b14f-23a5f1b5c4f9/finngen_gex/cellbenderv3_FINNGEN/pool_417_432_4_FF06996847/pool_417_432_4_FF06996847/pool_417_432_4_FF06996847_out_FPR_0.01_filtered.h5,400,200,20,,,,,,TRUE,batch4,NovaseqX,10B,,bcl_convert,
2024_04_12,FALSE,channel1,pool_417_432_4_FF06996820,rna,rna,nuclei,channel1,pbmc,*,SI_TT-XX,FINNGEN,FINNGEN,GRCh38-2020-A,ARC-v1,pool_417_432_4_FF06996820,gs://fc-secure-d4adbbf9-8265-4a5c-b14f-23a5f1b5c4f9/finngen_gex/cellbenderv3_FINNGEN/pool_417_432_4_FF06996820/pool_417_432_4_FF06996820/pool_417_432_4_FF06996820_out_FPR_0.01_filtered.h5,400,200,20,,,,,,TRUE,batch4,NovaseqX,10B,,bcl_convert,
2024_04_12,FALSE,channel1,pool_417_432_4_FF06996726,rna,rna,nuclei,channel1,pbmc,*,SI_TT-XX,FINNGEN,FINNGEN,GRCh38-2020-A,ARC-v1,pool_417_432_4_FF06996726,gs://fc-secure-d4adbbf9-8265-4a5c-b14f-23a5f1b5c4f9/finngen_gex/cellbenderv3_FINNGEN/pool_417_432_4_FF06996726/pool_417_432_4_FF06996726/pool_417_432_4_FF06996726_out_FPR_0.01_filtered.h5,400,200,20,,,,,,TRUE,batch4,NovaseqX,10B,,bcl_convert,
2024_04_12,FALSE,channel1,pool_417_432_4_FF06997481,rna,rna,nuclei,channel1,pbmc,*,SI_TT-XX,FINNGEN,FINNGEN,GRCh38-2020-A,ARC-v1,pool_417_432_4_FF06997481,gs://fc-secure-d4adbbf9-8265-4a5c-b14f-23a5f1b5c4f9/finngen_gex/cellbenderv3_FINNGEN/pool_417_432_4_FF06997481/pool_417_432_4_FF06997481/pool_417_432_4_FF06997481_out_FPR_0.01_filtered.h5,400,200,20,,,,,,TRUE,batch4,NovaseqX,10B,,bcl_convert,
2024_04_12,FALSE,channel1,pool_417_432_4_FF06997390,rna,rna,nuclei,channel1,pbmc,*,SI_TT-XX,FINNGEN,FINNGEN,GRCh38-2020-A,ARC-v1,pool_417_432_4_FF06997390,gs://fc-secure-d4adbbf9-8265-4a5c-b14f-23a5f1b5c4f9/finngen_gex/cellbenderv3_FINNGEN/pool_417_432_4_FF06997390/pool_417_432_4_FF06997390/pool_417_432_4_FF06997390_out_FPR_0.01_filtered.h5,400,200,20,,,,,,TRUE,batch4,NovaseqX,10B,,bcl_convert,
2024_04_12,FALSE,channel1,pool_417_432_5_FF06996693,rna,rna,nuclei,channel1,pbmc,*,SI_TT-XX,FINNGEN,FINNGEN,GRCh38-2020-A,ARC-v1,pool_417_432_5_FF06996693,gs://fc-secure-d4adbbf9-8265-4a5c-b14f-23a5f1b5c4f9/finngen_gex/cellbenderv3_FINNGEN/pool_417_432_5_FF06996693/pool_417_432_5_FF06996693/pool_417_432_5_FF06996693_out_FPR_0.01_filtered.h5,400,200,20,,,,,,TRUE,batch4,NovaseqX,10B,,bcl_convert,
2024_04_12,FALSE,channel1,pool_417_432_5_FF06996664,rna,rna,nuclei,channel1,pbmc,*,SI_TT-XX,FINNGEN,FINNGEN,GRCh38-2020-A,ARC-v1,pool_417_432_5_FF06996664,gs://fc-secure-d4adbbf9-8265-4a5c-b14f-23a5f1b5c4f9/finngen_gex/cellbenderv3_FINNGEN/pool_417_432_5_FF06996664/pool_417_432_5_FF06996664/pool_417_432_5_FF06996664_out_FPR_0.01_filtered.h5,400,200,20,,,,,,TRUE,batch4,NovaseqX,10B,,bcl_convert,
2024_04_12,FALSE,channel1,pool_417_432_5_FF06997519,rna,rna,nuclei,channel1,pbmc,*,SI_TT-XX,FINNGEN,FINNGEN,GRCh38-2020-A,ARC-v1,pool_417_432_5_FF06997519,gs://fc-secure-d4adbbf9-8265-4a5c-b14f-23a5f1b5c4f9/finngen_gex/cellbenderv3_FINNGEN/pool_417_432_5_FF06997519/pool_417_432_5_FF06997519/pool_417_432_5_FF06997519_out_FPR_0.01_filtered.h5,400,200,20,,,,,,TRUE,batch4,NovaseqX,10B,,bcl_convert,
2024_04_12,FALSE,channel1,pool_417_432_5_FF06997419,rna,rna,nuclei,channel1,pbmc,*,SI_TT-XX,FINNGEN,FINNGEN,GRCh38-2020-A,ARC-v1,pool_417_432_5_FF06997419,gs://fc-secure-d4adbbf9-8265-4a5c-b14f-23a5f1b5c4f9/finngen_gex/cellbenderv3_FINNGEN/pool_417_432_5_FF06997419/pool_417_432_5_FF06997419/pool_417_432_5_FF06997419_out_FPR_0.01_filtered.h5,400,200,20,,,,,,TRUE,batch4,NovaseqX,10B,,bcl_convert,
2024_04_12,FALSE,channel1,pool_417_432_5_FF06996702,rna,rna,nuclei,channel1,pbmc,*,SI_TT-XX,FINNGEN,FINNGEN,GRCh38-2020-A,ARC-v1,pool_417_432_5_FF06996702,gs://fc-secure-d4adbbf9-8265-4a5c-b14f-23a5f1b5c4f9/finngen_gex/cellbenderv3_FINNGEN/pool_417_432_5_FF06996702/pool_417_432_5_FF06996702/pool_417_432_5_FF06996702_out_FPR_0.01_filtered.h5,400,200,20,,,,,,TRUE,batch4,NovaseqX,10B,,bcl_convert,
2024_04_12,FALSE,channel1,pool_417_432_5_FF06997533,rna,rna,nuclei,channel1,pbmc,*,SI_TT-XX,FINNGEN,FINNGEN,GRCh38-2020-A,ARC-v1,pool_417_432_5_FF06997533,gs://fc-secure-d4adbbf9-8265-4a5c-b14f-23a5f1b5c4f9/finngen_gex/cellbenderv3_FINNGEN/pool_417_432_5_FF06997533/pool_417_432_5_FF06997533/pool_417_432_5_FF06997533_out_FPR_0.01_filtered.h5,400,200,20,,,,,,TRUE,batch4,NovaseqX,10B,,bcl_convert,
2024_04_12,FALSE,channel1,pool_417_432_5_FF06996762,rna,rna,nuclei,channel1,pbmc,*,SI_TT-XX,FINNGEN,FINNGEN,GRCh38-2020-A,ARC-v1,pool_417_432_5_FF06996762,gs://fc-secure-d4adbbf9-8265-4a5c-b14f-23a5f1b5c4f9/finngen_gex/cellbenderv3_FINNGEN/pool_417_432_5_FF06996762/pool_417_432_5_FF06996762/pool_417_432_5_FF06996762_out_FPR_0.01_filtered.h5,400,200,20,,,,,,TRUE,batch4,NovaseqX,10B,,bcl_convert,
2024_04_12,FALSE,channel1,pool_417_432_5_FF06997466,rna,rna,nuclei,channel1,pbmc,*,SI_TT-XX,FINNGEN,FINNGEN,GRCh38-2020-A,ARC-v1,pool_417_432_5_FF06997466,gs://fc-secure-d4adbbf9-8265-4a5c-b14f-23a5f1b5c4f9/finngen_gex/cellbenderv3_FINNGEN/pool_417_432_5_FF06997466/pool_417_432_5_FF06997466/pool_417_432_5_FF06997466_out_FPR_0.01_filtered.h5,400,200,20,,,,,,TRUE,batch4,NovaseqX,10B,,bcl_convert,
2024_04_12,FALSE,channel1,pool_417_432_5_FF06996891,rna,rna,nuclei,channel1,pbmc,*,SI_TT-XX,FINNGEN,FINNGEN,GRCh38-2020-A,ARC-v1,pool_417_432_5_FF06996891,gs://fc-secure-d4adbbf9-8265-4a5c-b14f-23a5f1b5c4f9/finngen_gex/cellbenderv3_FINNGEN/pool_417_432_5_FF06996891/pool_417_432_5_FF06996891/pool_417_432_5_FF06996891_out_FPR_0.01_filtered.h5,400,200,20,,,,,,TRUE,batch4,NovaseqX,10B,,bcl_convert,
2024_04_12,FALSE,channel1,pool_417_432_5_FF06997616,rna,rna,nuclei,channel1,pbmc,*,SI_TT-XX,FINNGEN,FINNGEN,GRCh38-2020-A,ARC-v1,pool_417_432_5_FF06997616,gs://fc-secure-d4adbbf9-8265-4a5c-b14f-23a5f1b5c4f9/finngen_gex/cellbenderv3_FINNGEN/pool_417_432_5_FF06997616/pool_417_432_5_FF06997616/pool_417_432_5_FF06997616_out_FPR_0.01_filtered.h5,400,200,20,,,,,,TRUE,batch4,NovaseqX,10B,,bcl_convert,
2024_04_12,FALSE,channel1,pool_417_432_5_FF06996673,rna,rna,nuclei,channel1,pbmc,*,SI_TT-XX,FINNGEN,FINNGEN,GRCh38-2020-A,ARC-v1,pool_417_432_5_FF06996673,gs://fc-secure-d4adbbf9-8265-4a5c-b14f-23a5f1b5c4f9/finngen_gex/cellbenderv3_FINNGEN/pool_417_432_5_FF06996673/pool_417_432_5_FF06996673/pool_417_432_5_FF06996673_out_FPR_0.01_filtered.h5,400,200,20,,,,,,TRUE,batch4,NovaseqX,10B,,bcl_convert,
2024_04_12,FALSE,channel1,pool_417_432_5_FF06996847,rna,rna,nuclei,channel1,pbmc,*,SI_TT-XX,FINNGEN,FINNGEN,GRCh38-2020-A,ARC-v1,pool_417_432_5_FF06996847,gs://fc-secure-d4adbbf9-8265-4a5c-b14f-23a5f1b5c4f9/finngen_gex/cellbenderv3_FINNGEN/pool_417_432_5_FF06996847/pool_417_432_5_FF06996847/pool_417_432_5_FF06996847_out_FPR_0.01_filtered.h5,400,200,20,,,,,,TRUE,batch4,NovaseqX,10B,,bcl_convert,
2024_04_12,FALSE,channel1,pool_417_432_5_FF06996820,rna,rna,nuclei,channel1,pbmc,*,SI_TT-XX,FINNGEN,FINNGEN,GRCh38-2020-A,ARC-v1,pool_417_432_5_FF06996820,gs://fc-secure-d4adbbf9-8265-4a5c-b14f-23a5f1b5c4f9/finngen_gex/cellbenderv3_FINNGEN/pool_417_432_5_FF06996820/pool_417_432_5_FF06996820/pool_417_432_5_FF06996820_out_FPR_0.01_filtered.h5,400,200,20,,,,,,TRUE,batch4,NovaseqX,10B,,bcl_convert,
2024_04_12,FALSE,channel1,pool_417_432_5_FF06996726,rna,rna,nuclei,channel1,pbmc,*,SI_TT-XX,FINNGEN,FINNGEN,GRCh38-2020-A,ARC-v1,pool_417_432_5_FF06996726,gs://fc-secure-d4adbbf9-8265-4a5c-b14f-23a5f1b5c4f9/finngen_gex/cellbenderv3_FINNGEN/pool_417_432_5_FF06996726/pool_417_432_5_FF06996726/pool_417_432_5_FF06996726_out_FPR_0.01_filtered.h5,400,200,20,,,,,,TRUE,batch4,NovaseqX,10B,,bcl_convert,
2024_04_12,FALSE,channel1,pool_417_432_5_FF06997481,rna,rna,nuclei,channel1,pbmc,*,SI_TT-XX,FINNGEN,FINNGEN,GRCh38-2020-A,ARC-v1,pool_417_432_5_FF06997481,gs://fc-secure-d4adbbf9-8265-4a5c-b14f-23a5f1b5c4f9/finngen_gex/cellbenderv3_FINNGEN/pool_417_432_5_FF06997481/pool_417_432_5_FF06997481/pool_417_432_5_FF06997481_out_FPR_0.01_filtered.h5,400,200,20,,,,,,TRUE,batch4,NovaseqX,10B,,bcl_convert,
2024_04_12,FALSE,channel1,pool_417_432_5_FF06997390,rna,rna,nuclei,channel1,pbmc,*,SI_TT-XX,FINNGEN,FINNGEN,GRCh38-2020-A,ARC-v1,pool_417_432_5_FF06997390,gs://fc-secure-d4adbbf9-8265-4a5c-b14f-23a5f1b5c4f9/finngen_gex/cellbenderv3_FINNGEN/pool_417_432_5_FF06997390/pool_417_432_5_FF06997390/pool_417_432_5_FF06997390_out_FPR_0.01_filtered.h5,400,200,20,,,,,,TRUE,batch4,NovaseqX,10B,,bcl_convert,
2024_04_12,FALSE,channel1,pool_417_432_6_FF06996693,rna,rna,nuclei,channel1,pbmc,*,SI_TT-XX,FINNGEN,FINNGEN,GRCh38-2020-A,ARC-v1,pool_417_432_6_FF06996693,gs://fc-secure-d4adbbf9-8265-4a5c-b14f-23a5f1b5c4f9/finngen_gex/cellbenderv3_FINNGEN/pool_417_432_6_FF06996693/pool_417_432_6_FF06996693/pool_417_432_6_FF06996693_out_FPR_0.01_filtered.h5,400,200,20,,,,,,TRUE,batch4,NovaseqX,10B,,bcl_convert,
2024_04_12,FALSE,channel1,pool_417_432_6_FF06996664,rna,rna,nuclei,channel1,pbmc,*,SI_TT-XX,FINNGEN,FINNGEN,GRCh38-2020-A,ARC-v1,pool_417_432_6_FF06996664,gs://fc-secure-d4adbbf9-8265-4a5c-b14f-23a5f1b5c4f9/finngen_gex/cellbenderv3_FINNGEN/pool_417_432_6_FF06996664/pool_417_432_6_FF06996664/pool_417_432_6_FF06996664_out_FPR_0.01_filtered.h5,400,200,20,,,,,,TRUE,batch4,NovaseqX,10B,,bcl_convert,
2024_04_12,FALSE,channel1,pool_417_432_6_FF06997519,rna,rna,nuclei,channel1,pbmc,*,SI_TT-XX,FINNGEN,FINNGEN,GRCh38-2020-A,ARC-v1,pool_417_432_6_FF06997519,gs://fc-secure-d4adbbf9-8265-4a5c-b14f-23a5f1b5c4f9/finngen_gex/cellbenderv3_FINNGEN/pool_417_432_6_FF06997519/pool_417_432_6_FF06997519/pool_417_432_6_FF06997519_out_FPR_0.01_filtered.h5,400,200,20,,,,,,TRUE,batch4,NovaseqX,10B,,bcl_convert,
2024_04_12,FALSE,channel1,pool_417_432_6_FF06997419,rna,rna,nuclei,channel1,pbmc,*,SI_TT-XX,FINNGEN,FINNGEN,GRCh38-2020-A,ARC-v1,pool_417_432_6_FF06997419,gs://fc-secure-d4adbbf9-8265-4a5c-b14f-23a5f1b5c4f9/finngen_gex/cellbenderv3_FINNGEN/pool_417_432_6_FF06997419/pool_417_432_6_FF06997419/pool_417_432_6_FF06997419_out_FPR_0.01_filtered.h5,400,200,20,,,,,,TRUE,batch4,NovaseqX,10B,,bcl_convert,
2024_04_12,FALSE,channel1,pool_417_432_6_FF06996702,rna,rna,nuclei,channel1,pbmc,*,SI_TT-XX,FINNGEN,FINNGEN,GRCh38-2020-A,ARC-v1,pool_417_432_6_FF06996702,gs://fc-secure-d4adbbf9-8265-4a5c-b14f-23a5f1b5c4f9/finngen_gex/cellbenderv3_FINNGEN/pool_417_432_6_FF06996702/pool_417_432_6_FF06996702/pool_417_432_6_FF06996702_out_FPR_0.01_filtered.h5,400,200,20,,,,,,TRUE,batch4,NovaseqX,10B,,bcl_convert,
2024_04_12,FALSE,channel1,pool_417_432_6_FF06997533,rna,rna,nuclei,channel1,pbmc,*,SI_TT-XX,FINNGEN,FINNGEN,GRCh38-2020-A,ARC-v1,pool_417_432_6_FF06997533,gs://fc-secure-d4adbbf9-8265-4a5c-b14f-23a5f1b5c4f9/finngen_gex/cellbenderv3_FINNGEN/pool_417_432_6_FF06997533/pool_417_432_6_FF06997533/pool_417_432_6_FF06997533_out_FPR_0.01_filtered.h5,400,200,20,,,,,,TRUE,batch4,NovaseqX,10B,,bcl_convert,
2024_04_12,FALSE,channel1,pool_417_432_6_FF06996762,rna,rna,nuclei,channel1,pbmc,*,SI_TT-XX,FINNGEN,FINNGEN,GRCh38-2020-A,ARC-v1,pool_417_432_6_FF06996762,gs://fc-secure-d4adbbf9-8265-4a5c-b14f-23a5f1b5c4f9/finngen_gex/cellbenderv3_FINNGEN/pool_417_432_6_FF06996762/pool_417_432_6_FF06996762/pool_417_432_6_FF06996762_out_FPR_0.01_filtered.h5,400,200,20,,,,,,TRUE,batch4,NovaseqX,10B,,bcl_convert,
2024_04_12,FALSE,channel1,pool_417_432_6_FF06997466,rna,rna,nuclei,channel1,pbmc,*,SI_TT-XX,FINNGEN,FINNGEN,GRCh38-2020-A,ARC-v1,pool_417_432_6_FF06997466,gs://fc-secure-d4adbbf9-8265-4a5c-b14f-23a5f1b5c4f9/finngen_gex/cellbenderv3_FINNGEN/pool_417_432_6_FF06997466/pool_417_432_6_FF06997466/pool_417_432_6_FF06997466_out_FPR_0.01_filtered.h5,400,200,20,,,,,,TRUE,batch4,NovaseqX,10B,,bcl_convert,
2024_04_12,FALSE,channel1,pool_417_432_6_FF06996891,rna,rna,nuclei,channel1,pbmc,*,SI_TT-XX,FINNGEN,FINNGEN,GRCh38-2020-A,ARC-v1,pool_417_432_6_FF06996891,gs://fc-secure-d4adbbf9-8265-4a5c-b14f-23a5f1b5c4f9/finngen_gex/cellbenderv3_FINNGEN/pool_417_432_6_FF06996891/pool_417_432_6_FF06996891/pool_417_432_6_FF06996891_out_FPR_0.01_filtered.h5,400,200,20,,,,,,TRUE,batch4,NovaseqX,10B,,bcl_convert,
2024_04_12,FALSE,channel1,pool_417_432_6_FF06997616,rna,rna,nuclei,channel1,pbmc,*,SI_TT-XX,FINNGEN,FINNGEN,GRCh38-2020-A,ARC-v1,pool_417_432_6_FF06997616,gs://fc-secure-d4adbbf9-8265-4a5c-b14f-23a5f1b5c4f9/finngen_gex/cellbenderv3_FINNGEN/pool_417_432_6_FF06997616/pool_417_432_6_FF06997616/pool_417_432_6_FF06997616_out_FPR_0.01_filtered.h5,400,200,20,,,,,,TRUE,batch4,NovaseqX,10B,,bcl_convert,
2024_04_12,FALSE,channel1,pool_417_432_6_FF06996673,rna,rna,nuclei,channel1,pbmc,*,SI_TT-XX,FINNGEN,FINNGEN,GRCh38-2020-A,ARC-v1,pool_417_432_6_FF06996673,gs://fc-secure-d4adbbf9-8265-4a5c-b14f-23a5f1b5c4f9/finngen_gex/cellbenderv3_FINNGEN/pool_417_432_6_FF06996673/pool_417_432_6_FF06996673/pool_417_432_6_FF06996673_out_FPR_0.01_filtered.h5,400,200,20,,,,,,TRUE,batch4,NovaseqX,10B,,bcl_convert,
2024_04_12,FALSE,channel1,pool_417_432_6_FF06996847,rna,rna,nuclei,channel1,pbmc,*,SI_TT-XX,FINNGEN,FINNGEN,GRCh38-2020-A,ARC-v1,pool_417_432_6_FF06996847,gs://fc-secure-d4adbbf9-8265-4a5c-b14f-23a5f1b5c4f9/finngen_gex/cellbenderv3_FINNGEN/pool_417_432_6_FF06996847/pool_417_432_6_FF06996847/pool_417_432_6_FF06996847_out_FPR_0.01_filtered.h5,400,200,20,,,,,,TRUE,batch4,NovaseqX,10B,,bcl_convert,
2024_04_12,FALSE,channel1,pool_417_432_6_FF06996820,rna,rna,nuclei,channel1,pbmc,*,SI_TT-XX,FINNGEN,FINNGEN,GRCh38-2020-A,ARC-v1,pool_417_432_6_FF06996820,gs://fc-secure-d4adbbf9-8265-4a5c-b14f-23a5f1b5c4f9/finngen_gex/cellbenderv3_FINNGEN/pool_417_432_6_FF06996820/pool_417_432_6_FF06996820/pool_417_432_6_FF06996820_out_FPR_0.01_filtered.h5,400,200,20,,,,,,TRUE,batch4,NovaseqX,10B,,bcl_convert,
